Pop_Doe_Statuses[0].GameName,Small Population,Small Population
Pop_Fish_Statuses[0].GameName,Small Population,Small Population
Pop_Fox_Statuses[0].GameName,Small Population,Small Population
Pop_Mouse_Statuses[0].GameName,Small Population,Small Population
Pop_Partridge_Statuses[0].GameName,Small Population,Small Population
Pop_Squirrel_Statuses[0].GameName,Small Population,Small Population
Pop_Wolf_Statuses[0].GameName,Small Population,Small Population
OakTreeSmall_CardName,Small Tree,Small Tree
PineTreeSmall_CardName,Small Tree,Small Tree
tag_SmallTree_InGameName,Small Tree,Small Tree
tag_Smokable_InGameName,Smokable,Smokable
Bp_Smokehouse__CardName,Smokehouse,Smokehouse
SmokehouseExtinguished__CardName,Smokehouse,Smokehouse
Smokehouse__CardName,Smokehouse,Smokehouse
Smokey_FlavourName,Smokey,Smokey
Bp_ImprovedSnareTrap_CardName,Snare Trap,Snare Trap
ImprovedSnareTrapTriggered_CardName,Snare Trap,Snare Trap
ImprovedSnareTrap_CardName,Snare Trap,Snare Trap
LQ_Snow_CardName,Snow,Snow
Snow_GameName,Snow,Snow
SnowPile_CardName,Snow Pile,Snow Pile
SnowPile_SpoilageTime.OnZero.ActionDescription,Snow Pile melted.,Snow Pile melted.
LQ_Snow_SpoilageTime.OnZero.ActionDescription,Snow melted.,Snow melted.
Bp_SnowMan_CardName,Snowman,Snowman
SnowMan_CardName,Snowman,Snowman
Stamina_Statuses[1].Description,So much physical activity is getting me tired.,身体活動が多すぎて疲れてしまった。
AcornFlourRaw_CardInteractions[0].ActionName,Soak,Soak
AppleWeedDried_CardInteractions[0].ActionName,Soak,Soak
AppleWeedPowder_CardInteractions[0].ActionName,Soak,Soak
AppleweedFresh_CardInteractions[0].ActionName,Soak,Soak
Ash_CardInteractions[0].ActionName,Soak,Soak
FairyweedDried_CardInteractions[0].ActionName,Soak,Soak
FairyweedFresh_CardInteractions[0].ActionName,Soak,Soak
FairyweedPowder_CardInteractions[0].ActionName,Soak,Soak
Fat_CardInteractions[1].ActionName,Soak,Soak
FirerootCutFresh_CardInteractions[0].ActionName,Soak,Soak
FirerootDried_CardInteractions[0].ActionName,Soak,Soak
FirerootPowder_CardInteractions[1].ActionName,Soak,Soak
FrostleafDried_CardInteractions[0].ActionName,Soak,Soak
FrostleafFresh_CardInteractions[0].ActionName,Soak,Soak
FrostleafPowder_CardInteractions[1].ActionName,Soak,Soak
Quicklime_CardInteractions[0].ActionName,Soak,Soak
RyeFlourRaw_CardInteractions[0].ActionName,Soak,Soak
RyeGrains_CardInteractions[0].ActionName,Soak,Soak
SpiritMushroomsDried_CardInteractions[0].ActionName,Soak,Soak
SpiritMushroomsFresh_CardInteractions[0].ActionName,Soak,Soak
SpiritMushroomsPowder_CardInteractions[0].ActionName,Soak,Soak
WildGarlicPowder_CardInteractions[1].ActionName,Soak,Soak
River_CardInteractions[3].ActionName,Soak Nettle Stems,Soak Nettle Stems
River_CardInteractions[4].ActionName,Soak Reeds,Soak Reeds
BasicWeaving_Sub1_SoakReedsToIncreaseTheirQuality_QuestTitle,Soak Reeds to increase their Quality,Soak Reeds to increase their Quality
BasicWeaving_Sub1_SoakReedsToIncreaseTheirQuality_QuestTitle*,Soak and Dry Reeds to increase their Quality,Soak and Dry Reeds to increase their Quality
BasicWeaving_Obj1_SoakReedsToIncreaseTheirQuality_ObjectiveDescription,Soak and dry Reeds to increase their Quality,Soak and dry Reeds to increase their Quality
BasicWeaving_Obj1_SoakReedsToIncreaseTheirQuality_ObjectiveDescription*,Soak and dry Reeds to increase their Quality,Soak and dry Reeds to increase their Quality
LQ_SoakedRye_CardName,Soaked Rye,Soaked Rye
Wetness_Statuses[2].GameName,Soaked Wet,Soaked Wet
NettleStemsLocation_CardName,Soaking Nettle Stems,Soaking Nettle Stems
ReedsFreshLocation_CardName,Soaking Reeds,Soaking Reeds
NettleStemsLocation_CardDescription,Soaking up on water to increase their quality.,Soaking up on water to increase their quality.
GpTag_Soap_TabName,Soap,Soap
Pk_4_5_Social_PerkName,Social,Social
eTag_Socks_InGameName,Socks,Socks
Sodium_GameName,Sodium,Sodium
GpTag_Soil_TabName,Soil,Soil
SoilHumidity_GameName,SoilHumidity,SoilHumidity
ITEMS_LOST,Some items were lost,Some items were lost
NEW_DAMAGE,Something got damaged!,Something got damaged!
DefaultTracksCard_CardDescription,Something left tracks!,Something left tracks!
CagePlaced_SpecialDurability1.OnFull.ActionDescription,Something was caught!,Something was caught!
CagePlaced_SpecialDurability1.OnZero.ActionDescription,Something was caught!,Something was caught!
AlteredMindstate_Statuses[1].Description,Something's a bit off.,Something's a bit off.
AlteredMindstate_Statuses[2].Description,Something's definitely off.,Something's definitely off.
LQ_SpiritWater_CardInteractions[0].ActionName,Soothing Flow,Soothing Flow
Bp_SoothingPaste_CardName,Soothing Ointment,Soothing Ointment
SoothingPasteApplied_GameName,Soothing Ointment,Soothing Ointment
SoothingPaste_CardName,Soothing Ointment,Soothing Ointment
SoothingPasteApplied_Statuses[0].GameName,Soothing Paste,Soothing Paste
SFX,Sound Effects,効果音
LQ_StewWater_AlternateNames[2].Name,Soup,Soup
Sour_FlavourName,Sour,Sour
Caves_FmClearedTunnel_DismantleActions[1].ActionName,South,南
Caves_FmCollapsedTunnel_DismantleActions[1].ActionName,South,南
Caves_FmDarkTunnelNorthEast_DismantleActions[2].ActionName,South,南
Caves_FmDarkTunnelNorthWest_DismantleActions[1].ActionName,South,南
Caves_FmDarkTunnelWest_DismantleActions[2].ActionName,South,南
Caves_FmFloodedTunnel_DismantleActions[1].ActionName,South,南
Caves_FmNorthernChamber_DismantleActions[0].ActionName,South,南
Caves_FmNorthernTunnel_DismantleActions[1].ActionName,South,南
Caves_FmTheShaft_DismantleActions[1].ActionName,South,南
ClearingOak_MossyClearing_DismantleActions[5].ActionName,South,南
ClearingPine_FlowerGlade_DismantleActions[4].ActionName,South,南
Env_FmNorthernChamber_DismantleActions[0].ActionName,South,南
GroveOak_MossyStone_DismantleActions[5].ActionName,South,南
GroveOak_MuddyGrove_DismantleActions[6].ActionName,South,南
GroveOak_OakenGrove_DismantleActions[6].ActionName,South,南
GroveOak_ShadyGrove_DismantleActions[5].ActionName,South,南
GrovePine_DeerGrove_DismantleActions[5].ActionName,South,南
GrovePine_RockyGrove_DismantleActions[5].ActionName,South,南
River_ClearingOak_RiverClearing_DismantleActions[6].ActionName,South,南
River_ClearingOak_RiverClearing_DismantleActions[7].ActionName,South,南
River_GroveOak_Greenfalls_DismantleActions[5].ActionName,South,南
River_GroveOak_Greenfalls_DismantleActions[6].ActionName,South,南
River_GroveOak_MossyBank_DismantleActions[6].ActionName,South,南
River_GroveOak_MossyBank_DismantleActions[7].ActionName,South,南
River_ThicketOak_RiverConfluence_DismantleActions[6].ActionName,South,南
River_ThicketOak_RiverConfluence_DismantleActions[7].ActionName,South,南
River_ThicketOak_ShadyBank_DismantleActions[6].ActionName,South,南
River_ThicketOak_ShadyBank_DismantleActions[7].ActionName,South,南
SOUTH,South,南
ThicketOak_WhisperingThicket_DismantleActions[5].ActionName,South,南
ThicketOak_WildThicket_DismantleActions[6].ActionName,South,南
WindSouth_GameName,South Wind,South Wind
ThicketOak_MuddyThicket_DismantleActions[5].ActionName,Southeast,南東
Caves_FmSouthernTunnel_CardName,Southern Tunnel,Southern Tunnel
Env_FmSouthernTunnel_CardName,Southern Tunnel,Southern Tunnel
River_ThicketOak_MuddyBank_DismantleActions[4].ActionName,Southwest,南西
River_ThicketOak_MuddyBank_DismantleActions[5].ActionName,Southwest,南西
BoarEnclosureFemale_CardName,Sow,Sow
BoarEnclosureFemale_SpoilageTime.OnZero.ActionDescription,Sow died of starvation!,Sow died of starvation!
tag_Spear_InGameName,Spear,Spear
Bp_SpearSheath_CardName,Spear Carrier,Spear Carrier
SpearSheath_CardName,Spear Carrier,Spear Carrier
Skill_SpearFighting_GameName,Spear Fighting,Spear Fighting
Skill_SpearFishing_GameName,Spear Fishing,Spear Fishing
River_CardInteractions[7].ActionName,Spearfish,Spearfish
Tab_Cooking_Special_TabName,Special,Special
Tab_Tailoring_Special_TabName,Special,Special
SPECIAL_THANKS,Special thanks to:,Special thanks to:
AcornFlatBread_SpecialDurability4.CardStatName,Spices,スパイス
AcornFlourRaw_SpecialDurability4.CardStatName,Spices,スパイス
AcornsEdibleRaw_SpecialDurability4.CardStatName,Spices,スパイス
AcornsRoasted_SpecialDurability4.CardStatName,Spices,スパイス
BillberriesDried_SpecialDurability4.CardStatName,Spices,スパイス
BillberriesFermented_SpecialDurability4.CardStatName,Spices,スパイス
BillberriesFermenting_SpecialDurability4.CardStatName,Spices,スパイス
BillberriesFresh_SpecialDurability4.CardStatName,Spices,スパイス
BillberriesRoasted_SpecialDurability4.CardStatName,Spices,スパイス
BirdMeatCooked_SpecialDurability4.CardStatName,Spices,スパイス
BirdMeatDried_SpecialDurability4.CardStatName,Spices,スパイス
BirdMeatRaw_SpecialDurability4.CardStatName,Spices,スパイス
FirerootBoiled_SpecialDurability4.CardStatName,Spices,スパイス
FirerootDried_SpecialDurability4.CardStatName,Spices,スパイス
FirerootPowder_SpecialDurability4.CardStatName,Spices,スパイス
FirerootRoasted_SpecialDurability4.CardStatName,Spices,スパイス
FishMeatCooked_SpecialDurability4.CardStatName,Spices,スパイス
FishMeatDried_SpecialDurability4.CardStatName,Spices,スパイス
FishMeatRaw_SpecialDurability4.CardStatName,Spices,スパイス
ForestCapsCooked_SpecialDurability4.CardStatName,Spices,スパイス
ForestCapsDried_SpecialDurability4.CardStatName,Spices,スパイス
ForestCapsFresh_SpecialDurability4.CardStatName,Spices,スパイス
LQ_AppleweedTea_SpecialDurability4.CardStatName,Spices,スパイス
LQ_FairyweedTea_SpecialDurability4.CardStatName,Spices,スパイス
LQ_Firewater_SpecialDurability4.CardStatName,Spices,スパイス
LQ_FrostleafTea_SpecialDurability4.CardStatName,Spices,スパイス
LQ_PoridgeDone_SpecialDurability4.CardStatName,Spices,スパイス
LQ_PoridgeFresh_SpecialDurability4.CardStatName,Spices,スパイス
LQ_SoakedRye_SpecialDurability4.CardStatName,Spices,スパイス
LQ_SpiritTea_SpecialDurability4.CardStatName,Spices,スパイス
LQ_TanningLiquor_SpecialDurability4.CardStatName,Spices,スパイス
LQ_TanningWater_SpecialDurability4.CardStatName,Spices,スパイス
MeatCooked_SpecialDurability4.CardStatName,Spices,スパイス
MeatDried_SpecialDurability4.CardStatName,Spices,スパイス
MeatRaw_SpecialDurability4.CardStatName,Spices,スパイス
MinnowCooked_SpecialDurability4.CardStatName,Spices,スパイス
MinnowRaw_SpecialDurability4.CardStatName,Spices,スパイス
MouseCooked_SpecialDurability4.CardStatName,Spices,スパイス
MouseRaw_SpecialDurability4.CardStatName,Spices,スパイス
NOT_USED_LQ_FairyBrewCooked_SpecialDurability4.CardStatName,Spices,スパイス
NOT_USED_LQ_FairyBrewUncooked_SpecialDurability4.CardStatName,Spices,スパイス
NOT_USED_LQ_FireBrewCooked_SpecialDurability4.CardStatName,Spices,スパイス
NOT_USED_LQ_FireBrewSuperCooked_SpecialDurability4.CardStatName,Spices,スパイス
NOT_USED_LQ_FireBrewUncooked_SpecialDurability4.CardStatName,Spices,スパイス
NettleLeavesBlanchedBoiled_SpecialDurability4.CardStatName,Spices,スパイス
PeasCooked_SpecialDurability4.CardStatName,Spices,スパイス
PeasDried_SpecialDurability4.CardStatName,Spices,スパイス
PeasFresh_SpecialDurability4.CardStatName,Spices,スパイス
RyeFlatBread_SpecialDurability4.CardStatName,Spices,スパイス
SpringberriesDried_SpecialDurability4.CardStatName,Spices,スパイス
SpringberriesFermented_SpecialDurability4.CardStatName,Spices,スパイス
SpringberriesFermenting_SpecialDurability4.CardStatName,Spices,スパイス
SpringberriesFresh_SpecialDurability4.CardStatName,Spices,スパイス
SpringberriesRoasted_SpecialDurability4.CardStatName,Spices,スパイス
SquirrelCooked_SpecialDurability4.CardStatName,Spices,スパイス
SquirrelRaw_SpecialDurability4.CardStatName,Spices,スパイス
TurnrootBoiled_SpecialDurability4.CardStatName,Spices,スパイス
TurnrootDried_SpecialDurability4.CardStatName,Spices,スパイス
TurnrootMashedBoiled_SpecialDurability4.CardStatName,Spices,スパイス
TurnrootRoasted_SpecialDurability4.CardStatName,Spices,スパイス
WildGarlicCooked_SpecialDurability4.CardStatName,Spices,スパイス
WildGarlicDried_SpecialDurability4.CardStatName,Spices,スパイス
WildGarlicFresh_SpecialDurability4.CardStatName,Spices,スパイス
WildGarlicPowder_SpecialDurability4.CardStatName,Spices,スパイス
Spicy_FlavourName,Spicy,Spicy
SpiderLilyEffect_GameName,Spider Lily Effect,Spider Lily Effect
tag_Spillable_InGameName,Spillable,Spillable
Bp_Spindle_CardName,Spindle,Spindle
Spindle_CardName,Spindle,Spindle
Carcass_BadgerCarcass_Progress.CardStatName,Spirit,Spirit
Carcass_BoarCarcass_Progress.CardStatName,Spirit,Spirit
Carcass_DoeCarcass_Progress.CardStatName,Spirit,Spirit
Carcass_FoxCarcassWinter_Progress.CardStatName,Spirit,Spirit
Carcass_PixieCarcass_Progress.CardStatName,Spirit,Spirit
Carcass_StagCarcass_Progress.CardStatName,Spirit,Spirit
Carcass_WolfCarcass_Progress.CardStatName,Spirit,Spirit
GpTag_Spirit_TabName,Spirit,Spirit
eTag_Spirit_InGameName,Spirit,Spirit
tag_Spirit_InGameName,Spirit,Spirit
AcornsSpiritRaw_CardName,Spirit Acorns,Spirit Acorns
GpTag_SpiritFocus_TabName,Spirit Focus,Spirit Focus
tag_SpiritFocus_InGameName,Spirit Focus,Spirit Focus
tag_SpiritLiquid_InGameName,Spirit Liquid,Spirit Liquid
GpTag_SpiritMushroom_TabName,Spirit Mushroom,Spirit Mushroom
SpiritMushroomsFresh_CardName,Spirit Mushrooms,Spirit Mushrooms
SpiritMushroomsPlantedMature_CardName,Spirit Mushrooms,Spirit Mushrooms
SpiritMushroomsPowder_CardName,Spirit Mushrooms Powder,Spirit Mushrooms Powder
SpiritMushroomsFresh_UsageDurability.OnFull.ActionDescription,Spirit Mushrooms dried!,Spirit Mushrooms dried!
tag_SpiritShrine_InGameName,Spirit Shrine,Spirit Shrine
LQ_SpiritTea_CardName,Spirit Tea,Spirit Tea
Event_BadgerSpiritAngry_CardDescription,Spirit is not impressed. ,Spirit is not impressed. 
Event_BoarSpiritAngry_CardDescription,Spirit is not impressed. ,Spirit is not impressed. 
Event_DeerSpiritAngry_CardDescription,Spirit is not impressed. ,Spirit is not impressed. 
Event_FlintclawSpiritAngry_CardDescription,Spirit is not impressed. ,Spirit is not impressed. 
Event_FoxSpiritAngry_CardDescription,Spirit is not impressed. ,Spirit is not impressed. 
Event_WolfSpiritAngry_CardDescription,Spirit is not impressed. ,Spirit is not impressed. 
Event_EarthSpiritLeft_CardDescription,Spirit is not impressed. He Curses you and leaves. ,Spirit is not impressed. He Curses you and leaves. 
Event_FireSpiritLeft_CardDescription,Spirit is not impressed. He burns you and leaves. ,Spirit is not impressed. He burns you and leaves. 
Event_FireSpiritAngry_CardDescription,Spirit is not impressed. He burns you and vanishes. ,Spirit is not impressed. He burns you and vanishes. 
Event_DarknessSpiritAngry_CardDescription,Spirit is not impressed. He curses you and leaves. ,Spirit is not impressed. He curses you and leaves. 
Event_DarknessSpiritLeft_CardDescription,Spirit is not impressed. He curses you and leaves. ,Spirit is not impressed. He curses you and leaves. 
Event_EarthSpiritAngry_CardDescription,Spirit is not impressed. He curses you and vanishes. ,Spirit is not impressed. He curses you and vanishes. 
Event_WaterSpiritLeft_CardDescription,"Spirit is not impressed. He drains your water, soakes you and leaves. ","Spirit is not impressed. He drains your water, soakes you and leaves. "
Event_FearSpiritAngry_CardDescription,Spirit is not impressed. He marks you and vanishes. ,Spirit is not impressed. He marks you and vanishes. 
Event_WaterSpiritAngry_CardDescription,Spirit is not impressed. He soakes you in Water and disapears. ,Spirit is not impressed. He soakes you in Water and disapears. 
Event_BadgerSpiritLeft_CardDescription,Spirit is not impressed. It leaves. ,Spirit is not impressed. It leaves. 
Event_BoarSpiritLeft_CardDescription,Spirit is not impressed. It leaves. ,Spirit is not impressed. It leaves. 
Event_DeerSpiritLeft_CardDescription,Spirit is not impressed. It leaves. ,Spirit is not impressed. It leaves. 
Event_FlintclawSpiritLeft_CardDescription,Spirit is not impressed. It leaves. ,Spirit is not impressed. It leaves. 
Event_FoxSpiritLeft_CardDescription,Spirit is not impressed. It leaves. ,Spirit is not impressed. It leaves. 
Event_WolfSpiritLeft_CardDescription,Spirit is not impressed. It leaves. ,Spirit is not impressed. It leaves. 
Bp_Spiritbrew_CardName,Spiritbrew,Spiritbrew
DMG_Spiritual_Name,Spiritual,Spiritual
Pk_4_2_Spiritual_PerkName,Spiritual,スピリチュアル
Spiritual_TabName,Spiritual,Spiritual
eTag_WSpiritual_InGameName,Spiritual Wound,Spiritual Wound
DMG_Spit_Name,Spit,Spit
Bp_Splint_CardName,Splint,Splint
Splint_CardName,Splint,Splint
W_ArmFractureL_CookingRecipes[0].ActionName,Splint,Splint
W_ArmFractureR_CookingRecipes[0].ActionName,Splint,Splint
W_ArmSprainedL_CookingRecipes[0].ActionName,Splint,Splint
W_ArmSprainedR_CookingRecipes[0].ActionName,Splint,Splint
W_LegFractureL_CookingRecipes[0].ActionName,Splint,Splint
W_LegFractureR_CookingRecipes[0].ActionName,Splint,Splint
W_LegSprainedL_CookingRecipes[0].ActionName,Splint,Splint
W_LegSprainedR_CookingRecipes[0].ActionName,Splint,Splint
W_RibFracture_CookingRecipes[0].ActionName,Splint,Splint
OakLog_CardInteractions[0].ActionName,Split into pieces,Split into pieces
PineLog_CardInteractions[0].ActionName,Split into pieces,Split into pieces
BasketPlaced_SpecialDurability2.CardStatName,Spoilage,腐敗
HandBasket_SpecialDurability2.CardStatName,Spoilage,腐敗
IceHole_SpoilageTime.CardStatName,Spoilage,腐敗
SPOILAGE_DEFAULT_NAME,Spoilage,腐敗
Travois_SpoilageTime.CardStatName,Spoilage,腐敗
LungrotSpores_Description,Spores from the lungrot fungus. Can lead to respiratory infections.,Spores from the lungrot fungus. Can lead to respiratory infections.
SeasonsSettings_Seasons[0].SeasonClockName,Spr.,Spr.
W_ArmSprainedL_SpoilageTime.OnFull.ActionName,Sprain,Sprain
W_ArmSprainedR_SpoilageTime.OnFull.ActionName,Sprain,Sprain
W_LegSprainedL_SpoilageTime.OnFull.ActionName,Sprain,Sprain
W_LegSprainedR_SpoilageTime.OnFull.ActionName,Sprain,Sprain
W_LegSprainedL_CardName,Sprained Ankle,Sprained Ankle
W_LegSprainedR_CardName,Sprained Ankle,Sprained Ankle
eTag_WLegSprainedL_InGameName,Sprained Ankle,Sprained Ankle
eTag_WLegSprainedR_InGameName,Sprained Ankle,Sprained Ankle
W_ArmSprainedL_CardName,Sprained Wrist,Sprained Wrist
W_ArmSprainedR_CardName,Sprained Wrist,Sprained Wrist
eTag_WArmSprainedL_InGameName,Sprained Wrist,Sprained Wrist
eTag_WArmSprainedR_InGameName,Sprained Wrist,Sprained Wrist
SeasonsSettings_Seasons[0].SeasonFullName,Spring,Spring
SpringberriesFresh_CardName,Springberries,Springberries
SpringberriesFresh_SpecialDurability3.OnFull.ActionDescription,Springberries are fermenting!,Springberries are fermenting!
SpringberriesFermenting_UsageDurability.OnFull.ActionDescription,Springberries dried!,Springberries dried!
SpringberriesFresh_UsageDurability.OnFull.ActionDescription,Springberries dried!,Springberries dried!
SpringberriesRoasted_UsageDurability.OnFull.ActionDescription,Springberries dried!,Springberries dried!
SpringberriesFermenting_SpecialDurability3.OnFull.ActionDescription,Springberries fermented!,Springberries fermented!
SpringBerriesPlantedMature_CardName,Springberry Bush,Springberry Bush
River_GroveOak_FloodedGrove_Progress.CardStatName,Squirell Counter,Squirell Counter
River_GroveOak_Greenfalls_Progress.CardStatName,Squirell Counter,Squirell Counter
River_GroveOak_MossyBank_Progress.CardStatName,Squirell Counter,Squirell Counter
River_ThicketOak_MuddyBank_Progress.CardStatName,Squirell Counter,Squirell Counter
River_ThicketOak_RiverConfluence_Progress.CardStatName,Squirell Counter,Squirell Counter
River_ThicketOak_ShadyBank_Progress.CardStatName,Squirell Counter,Squirell Counter
ThicketOak_GreenTangle_Progress.CardStatName,Squirell Counter,Squirell Counter
ThicketOak_LostWoods_Progress.CardStatName,Squirell Counter,Squirell Counter
ThicketOak_MuddyThicket_Progress.CardStatName,Squirell Counter,Squirell Counter
ThicketOak_MuddyWay_Progress.CardStatName,Squirell Counter,Squirell Counter
ThicketOak_WhisperingThicket_Progress.CardStatName,Squirell Counter,Squirell Counter
ThicketOak_WildThicket_Progress.CardStatName,Squirell Counter,Squirell Counter
Combat_EncounterSquirrel_EncounterTitle,Squirrel,Squirrel
GroveOak_OakenGrove_FuelCapacity.CardStatName,Squirrel ,Squirrel 
River_ClearingOak_RiverClearing_Progress.CardStatName,Squirrel Counter,Squirrel Counter
KnifeStab_ActionName,Stab,Stab
Stab_ActionName,Stab,Stab
GingerEffect_Description,"Stabilizes your digestive system, increases your appetite and boosts your immune system.","Stabilizes your digestive system, increases your appetite and boosts your immune system."
Agent_Stag_AgentName,Stag,Stag
Combat_EncounterStag_EncounterTitle,Stag,Stag
Carcass_StagCarcass_CardName,Stag Carcass,Stag Carcass
Agent_StagExists_GameName,Stag Exists,Stag Exists
MudHutConstructionDoorConnectionUp_CardName,Stairs (Up),Stairs (Up)
AmbushAid_GameName,Stalker's Favour,Stalker's Favour
Stamina_GameName,Stamina,Stamina
START,Start,Start
START_BUILDING,Start the construction of ,Start the construction of 
Pk_0_0_AllKnowing_PerkDescription,Start with all blueprints unlocked.,すべての設計図がアンロックされた状態でスタートする。
STARTING_CONDITIONS,Starting Conditions,Starting Conditions
TickCounter_Statuses[0].GameName,Starting Morale Counter,Starting Morale Counter
tag_Static_InGameName,Static,Static
STATS,Stats,状態
STAT_DETAILS_STATUS,Status:,状態:
StayingWarm_Completed_Main_QuestTitle,Staying Warm,Staying Warm
StayingWarm_Completed_ObjectiveDescription,Staying Warm,Staying Warm
StayingWarm_Completed_Completed_Event_CardName,Staying Warm Complete,Staying Warm Complete
TRADE_STEALING,Stealing is wrong!,Stealing is wrong!
Profile_GameName,Stealth,Stealth
LQ_StewWater_AlternateNames[1].Name,Stew,Stew
tag_StewContainer_InGameName,Stew Container,Stew Container
SaturationStew_GameName,Stew Saturation,Stew Saturation
tag_Sticks_InGameName,Sticks,Sticks
LQ_Fairybrew_DismantleActions[1].ActionName,Stir,Stir
LQ_FireBrewUncooked_DismantleActions[0].ActionName,Stir,Stir
LQ_Firebrew_DismantleActions[1].ActionName,Stir,Stir
LQ_PoridgeFresh_DismantleActions[1].ActionName,Stir,Stir
LQ_SoakedRye_DismantleActions[0].ActionName,Stir,Stir
LQ_StewWater_DismantleActions[1].ActionName,Stir,Stir
W_ArmLacerationL_CardInteractions[1].ActionName,Stitch,Stitch
W_ArmLacerationR_CardInteractions[1].ActionName,Stitch,Stitch
W_LegLacerationL_CardInteractions[1].ActionName,Stitch,Stitch
W_LegLacerationR_CardInteractions[1].ActionName,Stitch,Stitch
W_MinorLaceration_CardInteractions[1].ActionName,Stitch,Stitch
W_ArmLacerationLStitched_CardName,Stitched Arm Laceration,Stitched Arm Laceration
Imp_StitchedHideFloor_CardName,Stitched-Hide Floor,Stitched-Hide Floor
Calories_Stomach_GameName,Stomach,Stomach
Fullness_Stomach_GameName,Stomach Fullness,Stomach Fullness
Proteins_Stomach_GameName,Stomach Proteins,Stomach Proteins
Vitamins_Stomach_GameName,Stomach Vitamins,Stomach Vitamins
Waste_Stomach_GameName,Stomach Waste,Stomach Waste
Stone_CardName,Stone,Stone
Axe_Stone_CardName,Stone Axe,Stone Axe
Bp_StoneAxe_CardName,Stone Axe,Stone Axe
Bp_StoneMortarAndPestle_CardName,Stone Mortar and Pestle,Stone Mortar and Pestle
StoneMortarAndPestle_CardName,Stone Mortar and Pestle,Stone Mortar and Pestle
StonePile_CardName,Stone Pile,Stone Pile
Diarrhoea_GameName,Stool Liquidity,Stool Liquidity
OakLogPiecePlacedStool_CardName,Stool Log,Stool Log
PineLogPiecePlacedStool_CardName,Stool Log,Stool Log
QUIT_TRADING,Stop Trading,Stop Trading
Bp_TourniquetRustic_CardDescription,"Stops blood loss, but do not wear it for too long!","Stops blood loss, but do not wear it for too long!"
Bp_Tourniquet_CardDescription,"Stops blood loss, but do not wear it for too long!","Stops blood loss, but do not wear it for too long!"
Tab_Base_Storage_TabName,Storage,Storage
Bp_ClayStoragePot_CardName,Storage Pot,Storage Pot
ClayStoragePotPlaced_CardName,Storage Pot,Storage Pot
ClayStoragePot_CardName,Storage Pot,Storage Pot
ClayStoragePotUnfired_SpecialDurability1.OnFull.ActionDescription,Storage Pot fired.,Storage Pot fired.
SnowPile_CardInteractions[0].ActionName,Store,Store
INVENTORY_STORE,Store inside {0},Store inside {0}
RainExposure_Statuses[3].GameName,Storm Rain,Storm Rain
SeaAgitation_Statuses[4].GameName,Storm Waters,Storm Waters
StrangeLookingWall_CardName,Strange Looking Wall,Strange Looking Wall
Event_FluteTunes3_DismantleActions[2].ActionDescription,Strange and Deep,Strange and Deep
Event_FluteTunes2_DismantleActions[0].ActionDescription,Strangely Comforting,Strangely Comforting
Straw_CardName,Straw,Straw
StreamBed_CardName,Stream,Stream
BoarFreeFemale_Progress.CardStatName,Stress,ストレス
BoarFreeMale_Progress.CardStatName,Stress,ストレス
BoarFreePiglet_Progress.CardStatName,Stress,ストレス
BoarTiedFemale_Progress.CardStatName,Stress,ストレス
BoarTiedMale_Progress.CardStatName,Stress,ストレス
ChickenChick_Progress.CardStatName,Stress,ストレス
PartridgeFreeChick_Progress.CardStatName,Stress,ストレス
PartridgeFreeFemale_Progress.CardStatName,Stress,ストレス
PartridgeFreeMale_Progress.CardStatName,Stress,ストレス
PartridgeTiedFemale_Progress.CardStatName,Stress,ストレス
PartridgeTiedMale_Progress.CardStatName,Stress,ストレス
Stress_GameName,Stress,ストレス
tag_StressSource_InGameName,Stress Source,Stress Source
CharacterGlobalInfo_DifficultyRatings[3].Label,Stressed,Stressed
Stress_Statuses[2].GameName,Stressed,Stressed
Bp_StretchingFrame_CardName,Stretching Frame,Stretching Frame
StretchingFrame_CardName,Stretching Frame,Stretching Frame
SeaAgitation_Statuses[3].GameName,Strong Agitation,Strong Agitation
AntibioticsEffect_Statuses[1].GameName,Strong Antibiotics Dose,Strong Antibiotics Dose
AppleWeedEffect_Statuses[1].GameName,Strong Appleweed Effect,Strong Appleweed Effect
ChinaRoseEffect_Statuses[1].GameName,Strong China Rose Effect,Strong China Rose Effect
tag_CleanerStrong_InGameName,Strong Cleaner,Strong Cleaner
WindEast_Statuses[2].GameName,Strong East,Strong East
FoodPoisoning_Statuses[1].GameName,Strong Food Poisoning,Strong Food Poisoning
FrostleafEffect_Statuses[1].GameName,Strong Frostleaf Effect,Strong Frostleaf Effect
tag_FuelStrong_InGameName,Strong Fuel,Strong Fuel
GarlicEffect_Statuses[2].GameName,Strong Garlic Effect,Strong Garlic Effect
ImmuneSystem_Statuses[4].GameName,Strong Immune System,Strong Immune System
Pk_8_ImmuneSystemStrong_PerkName,Strong Immune System,Strong Immune System
JasmineEffect_Statuses[1].GameName,Strong Jasmine Effect,Strong Jasmine Effect
Light_Statuses[3].GameName,Strong Light,Strong Light
LandSickness_Statuses[2].GameName,Strong Nausea,Strong Nausea
SeaSickness_Statuses[2].GameName,Strong Nausea,Strong Nausea
WindNorth_Statuses[2].GameName,Strong North,Strong North
RainValue_Statuses[4].GameName,Strong Rain,Strong Rain
WindSouth_Statuses[2].GameName,Strong South,Strong South
SpiderLilyEffect_Statuses[1].GameName,Strong Spider Lily Effect,Strong Spider Lily Effect
